global_bit,kind,control_bit,cell,local_bit,x,y,z,bit
3584,cell,,30,16,0.028871235390977704,-0.011958857261409075,0.25,0
3585,cell,,30,17,0.028871235390977704,-0.011958857261409075,0.265625,0
3586,cell,,30,18,0.028871235390977704,-0.011958857261409075,0.28125,0
3587,cell,,30,19,0.028871235390977704,-0.011958857261409075,0.296875,0
3588,cell,,30,20,0.028871235390977704,-0.011958857261409075,0.3125,0
3589,cell,,30,21,0.028871235390977704,-0.011958857261409075,0.328125,0
3590,cell,,30,22,0.028871235390977704,-0.011958857261409075,0.34375,0
3591,cell,,30,23,0.028871235390977704,-0.011958857261409075,0.359375,0
3592,cell,,30,24,0.028871235390977704,-0.011958857261409075,0.375,0
3593,cell,,30,25,0.028871235390977704,-0.011958857261409075,0.390625,0
3594,cell,,30,26,0.028871235390977704,-0.011958857261409075,0.40625,0
3595,cell,,30,27,0.028871235390977704,-0.011958857261409075,0.421875,0
3596,cell,,30,28,0.028871235390977704,-0.011958857261409075,0.4375,0
3597,cell,,30,29,0.028871235390977704,-0.011958857261409075,0.453125,0
3598,cell,,30,30,0.028871235390977704,-0.011958857261409075,0.46875,0
3599,cell,,30,31,0.028871235390977704,-0.011958857261409075,0.484375,0
3600,cell,,30,32,0.028871235390977704,-0.011958857261409075,0.5,1
3601,cell,,30,33,0.028871235390977704,-0.011958857261409075,0.515625,0
3602,cell,,30,34,0.028871235390977704,-0.011958857261409075,0.53125,1
3603,cell,,30,35,0.028871235390977704,-0.011958857261409075,0.546875,0
3604,cell,,30,36,0.028871235390977704,-0.011958857261409075,0.5625,1
3605,cell,,30,37,0.028871235390977704,-0.011958857261409075,0.578125,1
3606,cell,,30,38,0.028871235390977704,-0.011958857261409075,0.59375,1
3607,cell,,30,39,0.028871235390977704,-0.011958857261409075,0.609375,0
3608,cell,,30,40,0.028871235390977704,-0.011958857261409075,0.625,0
3609,cell,,30,41,0.028871235390977704,-0.011958857261409075,0.640625,0
3610,cell,,30,42,0.028871235390977704,-0.011958857261409075,0.65625,0
3611,cell,,30,43,0.028871235390977704,-0.011958857261409075,0.671875,0
3612,cell,,30,44,0.028871235390977704,-0.011958857261409075,0.6875,0
3613,cell,,30,45,0.028871235390977704,-0.011958857261409075,0.703125,0
3614,cell,,30,46,0.028871235390977704,-0.011958857261409075,0.71875,0
3615,cell,,30,47,0.028871235390977704,-0.011958857261409075,0.734375,0
3616,cell,,30,48,0.028871235390977704,-0.011958857261409075,0.75,0
3617,cell,,30,49,0.028871235390977704,-0.011958857261409075,0.765625,0
3618,cell,,30,50,0.028871235390977704,-0.011958857261409075,0.78125,0
3619,cell,,30,51,0.028871235390977704,-0.011958857261409075,0.796875,0
3620,cell,,30,52,0.028871235390977704,-0.011958857261409075,0.8125,0
3621,cell,,30,53,0.028871235390977704,-0.011958857261409075,0.828125,0
3622,cell,,30,54,0.028871235390977704,-0.011958857261409075,0.84375,0
3623,cell,,30,55,0.028871235390977704,-0.011958857261409075,0.859375,0
3624,cell,,30,56,0.028871235390977704,-0.011958857261409075,0.875,0
3625,cell,,30,57,0.028871235390977704,-0.011958857261409075,0.890625,0
3626,cell,,30,58,0.028871235390977704,-0.011958857261409075,0.90625,0
3627,cell,,30,59,0.028871235390977704,-0.011958857261409075,0.921875,0
3628,cell,,30,60,0.028871235390977704,-0.011958857261409075,0.9375,0
3629,cell,,30,61,0.028871235390977704,-0.011958857261409075,0.953125,0
3630,cell,,30,62,0.028871235390977704,-0.011958857261409075,0.96875,0
3631,cell,,30,63,0.028871235390977704,-0.011958857261409075,0.984375,0
3632,cell,,30,64,0.028871235390977704,-0.011958857261409075,1.0,1
3633,cell,,30,65,0.028871235390977704,-0.011958857261409075,1.015625,1
3634,cell,,30,66,0.028871235390977704,-0.011958857261409075,1.03125,1
3635,cell,,30,67,0.028871235390977704,-0.011958857261409075,1.046875,0
3636,cell,,30,68,0.028871235390977704,-0.011958857261409075,1.0625,1
3637,cell,,30,69,0.028871235390977704,-0.011958857261409075,1.078125,0
3638,cell,,30,70,0.028871235390977704,-0.011958857261409075,1.09375,0
3639,cell,,30,71,0.028871235390977704,-0.011958857261409075,1.109375,1
3640,cell,,30,72,0.028871235390977704,-0.011958857261409075,1.125,1
3641,cell,,30,73,0.028871235390977704,-0.011958857261409075,1.140625,1
3642,cell,,30,74,0.028871235390977704,-0.011958857261409075,1.15625,0
3643,cell,,30,75,0.028871235390977704,-0.011958857261409075,1.171875,1
3644,cell,,30,76,0.028871235390977704,-0.011958857261409075,1.1875,1
3645,cell,,30,77,0.028871235390977704,-0.011958857261409075,1.203125,1
3646,cell,,30,78,0.028871235390977704,-0.011958857261409075,1.21875,1
3647,cell,,30,79,0.028871235390977704,-0.011958857261409075,1.234375,0
3648,cell,,30,80,0.028871235390977704,-0.011958857261409075,1.25,0
3649,cell,,30,81,0.028871235390977704,-0.011958857261409075,1.265625,0
3650,cell,,30,82,0.028871235390977704,-0.011958857261409075,1.28125,1
3651,cell,,30,83,0.028871235390977704,-0.011958857261409075,1.296875,0
3652,cell,,30,84,0.028871235390977704,-0.011958857261409075,1.3125,0
3653,cell,,30,85,0.028871235390977704,-0.011958857261409075,1.328125,1
3654,cell,,30,86,0.028871235390977704,-0.011958857261409075,1.34375,0
3655,cell,,30,87,0.028871235390977704,-0.011958857261409075,1.359375,0
3656,cell,,30,88,0.028871235390977704,-0.011958857261409075,1.375,0
3657,cell,,30,89,0.028871235390977704,-0.011958857261409075,1.390625,0
3658,cell,,30,90,0.028871235390977704,-0.011958857261409075,1.40625,0
3659,cell,,30,91,0.028871235390977704,-0.011958857261409075,1.421875,0
3660,cell,,30,92,0.028871235390977704,-0.011958857261409075,1.4375,1
3661,cell,,30,93,0.028871235390977704,-0.011958857261409075,1.453125,0
3662,cell,,30,94,0.028871235390977704,-0.011958857261409075,1.46875,0
3663,cell,,30,95,0.028871235390977704,-0.011958857261409075,1.484375,0
3664,cell,,30,96,0.028871235390977704,-0.011958857261409075,1.5,1
3665,cell,,30,97,0.028871235390977704,-0.011958857261409075,1.515625,0
3666,cell,,30,98,0.028871235390977704,-0.011958857261409075,1.53125,0
3667,cell,,30,99,0.028871235390977704,-0.011958857261409075,1.546875,0
3668,cell,,30,100,0.028871235390977704,-0.011958857261409075,1.5625,1
3669,cell,,30,101,0.028871235390977704,-0.011958857261409075,1.578125,0
3670,cell,,30,102,0.028871235390977704,-0.011958857261409075,1.59375,1
3671,cell,,30,103,0.028871235390977704,-0.011958857261409075,1.609375,1
3672,cell,,30,104,0.028871235390977704,-0.011958857261409075,1.625,0
3673,cell,,30,105,0.028871235390977704,-0.011958857261409075,1.640625,1
3674,cell,,30,106,0.028871235390977704,-0.011958857261409075,1.65625,0
3675,cell,,30,107,0.028871235390977704,-0.011958857261409075,1.671875,1
3676,cell,,30,108,0.028871235390977704,-0.011958857261409075,1.6875,0
3677,cell,,30,109,0.028871235390977704,-0.011958857261409075,1.703125,0
3678,cell,,30,110,0.028871235390977704,-0.011958857261409075,1.71875,0
3679,cell,,30,111,0.028871235390977704,-0.011958857261409075,1.734375,0
3680,cell,,30,112,0.028871235390977704,-0.011958857261409075,1.75,0
3681,cell,,30,113,0.028871235390977704,-0.011958857261409075,1.765625,1
3682,cell,,30,114,0.028871235390977704,-0.011958857261409075,1.78125,1
3683,cell,,30,115,0.028871235390977704,-0.011958857261409075,1.796875,0
3684,cell,,30,116,0.028871235390977704,-0.011958857261409075,1.8125,1
3685,cell,,30,117,0.028871235390977704,-0.011958857261409075,1.828125,1
3686,cell,,31,0,0.030649540012600947,-0.0060965725630040225,0.0,0
3687,cell,,31,1,0.030649540012600947,-0.0060965725630040225,0.015625,1
3688,cell,,31,2,0.030649540012600947,-0.0060965725630040225,0.03125,1
3689,cell,,31,3,0.030649540012600947,-0.0060965725630040225,0.046875,1
3690,cell,,31,4,0.030649540012600947,-0.0060965725630040225,0.0625,0
3691,cell,,31,5,0.030649540012600947,-0.0060965725630040225,0.078125,1
3692,cell,,31,6,0.030649540012600947,-0.0060965725630040225,0.09375,1
3693,cell,,31,7,0.030649540012600947,-0.0060965725630040225,0.109375,0
3694,cell,,31,8,0.030649540012600947,-0.0060965725630040225,0.125,0
3695,cell,,31,9,0.030649540012600947,-0.0060965725630040225,0.140625,0
3696,cell,,31,10,0.030649540012600947,-0.0060965725630040225,0.15625,0
3697,cell,,31,11,0.030649540012600947,-0.0060965725630040225,0.171875,0
3698,cell,,31,12,0.030649540012600947,-0.0060965725630040225,0.1875,0
3699,cell,,31,13,0.030649540012600947,-0.0060965725630040225,0.203125,0
3700,cell,,31,14,0.030649540012600947,-0.0060965725630040225,0.21875,0
3701,cell,,31,15,0.030649540012600947,-0.0060965725630040225,0.234375,0
3702,cell,,31,16,0.030649540012600947,-0.0060965725630040225,0.25,0
3703,cell,,31,17,0.030649540012600947,-0.0060965725630040225,0.265625,0
3704,cell,,31,18,0.030649540012600947,-0.0060965725630040225,0.28125,0
3705,cell,,31,19,0.030649540012600947,-0.0060965725630040225,0.296875,0
3706,cell,,31,20,0.030649540012600947,-0.0060965725630040225,0.3125,0
3707,cell,,31,21,0.030649540012600947,-0.0060965725630040225,0.328125,0
3708,cell,,31,22,0.030649540012600947,-0.0060965725630040225,0.34375,0
3709,cell,,31,23,0.030649540012600947,-0.0060965725630040225,0.359375,0
3710,cell,,31,24,0.030649540012600947,-0.0060965725630040225,0.375,0
3711,cell,,31,25,0.030649540012600947,-0.0060965725630040225,0.390625,0
3712,cell,,31,26,0.030649540012600947,-0.0060965725630040225,0.40625,0
3713,cell,,31,27,0.030649540012600947,-0.0060965725630040225,0.421875,0
3714,cell,,31,28,0.030649540012600947,-0.0060965725630040225,0.4375,0
3715,cell,,31,29,0.030649540012600947,-0.0060965725630040225,0.453125,0
3716,cell,,31,30,0.030649540012600947,-0.0060965725630040225,0.46875,0
3717,cell,,31,31,0.030649540012600947,-0.0060965725630040225,0.484375,0
3718,cell,,31,32,0.030649540012600947,-0.0060965725630040225,0.5,1
3719,cell,,31,33,0.030649540012600947,-0.0060965725630040225,0.515625,0
3720,cell,,31,34,0.030649540012600947,-0.0060965725630040225,0.53125,1
3721,cell,,31,35,0.030649540012600947,-0.0060965725630040225,0.546875,1
3722,cell,,31,36,0.030649540012600947,-0.0060965725630040225,0.5625,0
3723,cell,,31,37,0.030649540012600947,-0.0060965725630040225,0.578125,0
3724,cell,,31,38,0.030649540012600947,-0.0060965725630040225,0.59375,0
3725,cell,,31,39,0.030649540012600947,-0.0060965725630040225,0.609375,1
3726,cell,,31,40,0.030649540012600947,-0.0060965725630040225,0.625,0
3727,cell,,31,41,0.030649540012600947,-0.0060965725630040225,0.640625,0
3728,cell,,31,42,0.030649540012600947,-0.0060965725630040225,0.65625,0
3729,cell,,31,43,0.030649540012600947,-0.0060965725630040225,0.671875,0
3730,cell,,31,44,0.030649540012600947,-0.0060965725630040225,0.6875,0
3731,cell,,31,45,0.030649540012600947,-0.0060965725630040225,0.703125,0
3732,cell,,31,46,0.030649540012600947,-0.0060965725630040225,0.71875,0
3733,cell,,31,47,0.030649540012600947,-0.0060965725630040225,0.734375,0
3734,cell,,31,48,0.030649540012600947,-0.0060965725630040225,0.75,0
3735,cell,,31,49,0.030649540012600947,-0.0060965725630040225,0.765625,0
3736,cell,,31,50,0.030649540012600947,-0.0060965725630040225,0.78125,0
3737,cell,,31,51,0.030649540012600947,-0.0060965725630040225,0.796875,0
3738,cell,,31,52,0.030649540012600947,-0.0060965725630040225,0.8125,0
3739,cell,,31,53,0.030649540012600947,-0.0060965725630040225,0.828125,0
3740,cell,,31,54,0.030649540012600947,-0.0060965725630040225,0.84375,0
3741,cell,,31,55,0.030649540012600947,-0.0060965725630040225,0.859375,0
3742,cell,,31,56,0.030649540012600947,-0.0060965725630040225,0.875,0
3743,cell,,31,57,0.030649540012600947,-0.0060965725630040225,0.890625,0
3744,cell,,31,58,0.030649540012600947,-0.0060965725630040225,0.90625,0
3745,cell,,31,59,0.030649540012600947,-0.0060965725630040225,0.921875,0
3746,cell,,31,60,0.030649540012600947,-0.0060965725630040225,0.9375,0
3747,cell,,31,61,0.030649540012600947,-0.0060965725630040225,0.953125,0
3748,cell,,31,62,0.030649540012600947,-0.0060965725630040225,0.96875,0
3749,cell,,31,63,0.030649540012600947,-0.0060965725630040225,0.984375,0
3750,cell,,31,64,0.030649540012600947,-0.0060965725630040225,1.0,1
3751,cell,,31,65,0.030649540012600947,-0.0060965725630040225,1.015625,0
3752,cell,,31,66,0.030649540012600947,-0.0060965725630040225,1.03125,1
3753,cell,,31,67,0.030649540012600947,-0.0060965725630040225,1.046875,1
3754,cell,,31,68,0.030649540012600947,-0.0060965725630040225,1.0625,0
3755,cell,,31,69,0.030649540012600947,-0.0060965725630040225,1.078125,0
3756,cell,,31,70,0.030649540012600947,-0.0060965725630040225,1.09375,0
3757,cell,,31,71,0.030649540012600947,-0.0060965725630040225,1.109375,0
3758,cell,,31,72,0.030649540012600947,-0.0060965725630040225,1.125,1
3759,cell,,31,73,0.030649540012600947,-0.0060965725630040225,1.140625,0
3760,cell,,31,74,0.030649540012600947,-0.0060965725630040225,1.15625,0
3761,cell,,31,75,0.030649540012600947,-0.0060965725630040225,1.171875,0
3762,cell,,31,76,0.030649540012600947,-0.0060965725630040225,1.1875,0
3763,cell,,31,77,0.030649540012600947,-0.0060965725630040225,1.203125,0
3764,cell,,31,78,0.030649540012600947,-0.0060965725630040225,1.21875,0
3765,cell,,31,79,0.030649540012600947,-0.0060965725630040225,1.234375,1
3766,cell,,31,80,0.030649540012600947,-0.0060965725630040225,1.25,0
3767,cell,,31,81,0.030649540012600947,-0.0060965725630040225,1.265625,1
3768,cell,,31,82,0.030649540012600947,-0.0060965725630040225,1.28125,1
3769,cell,,31,83,0.030649540012600947,-0.0060965725630040225,1.296875,0
3770,cell,,31,84,0.030649540012600947,-0.0060965725630040225,1.3125,1
3771,cell,,31,85,0.030649540012600947,-0.0060965725630040225,1.328125,0
3772,cell,,31,86,0.030649540012600947,-0.0060965725630040225,1.34375,1
3773,cell,,31,87,0.030649540012600947,-0.0060965725630040225,1.359375,1
3774,cell,,31,88,0.030649540012600947,-0.0060965725630040225,1.375,1
3775,cell,,31,89,0.030649540012600947,-0.0060965725630040225,1.390625,0
3776,cell,,31,90,0.030649540012600947,-0.0060965725630040225,1.40625,0
3777,cell,,31,91,0.030649540012600947,-0.0060965725630040225,1.421875,0
3778,cell,,31,92,0.030649540012600947,-0.0060965725630040225,1.4375,1
3779,cell,,31,93,0.030649540012600947,-0.0060965725630040225,1.453125,0
3780,cell,,31,94,0.030649540012600947,-0.0060965725630040225,1.46875,0
3781,cell,,31,95,0.030649540012600947,-0.0060965725630040225,1.484375,0
3782,cell,,31,96,0.030649540012600947,-0.0060965725630040225,1.5,1
3783,cell,,31,97,0.030649540012600947,-0.0060965725630040225,1.515625,0
3784,cell,,31,98,0.030649540012600947,-0.0060965725630040225,1.53125,1
3785,cell,,31,99,0.030649540012600947,-0.0060965725630040225,1.546875,0
3786,cell,,31,100,0.030649540012600947,-0.0060965725630040225,1.5625,1
3787,cell,,31,101,0.030649540012600947,-0.0060965725630040225,1.578125,0
3788,cell,,31,102,0.030649540012600947,-0.0060965725630040225,1.59375,0
3789,cell,,31,103,0.030649540012600947,-0.0060965725630040225,1.609375,1
3790,cell,,31,104,0.030649540012600947,-0.0060965725630040225,1.625,0
3791,cell,,31,105,0.030649540012600947,-0.0060965725630040225,1.640625,0
3792,cell,,31,106,0.030649540012600947,-0.0060965725630040225,1.65625,1
3793,cell,,31,107,0.030649540012600947,-0.0060965725630040225,1.671875,0
3794,cell,,31,108,0.030649540012600947,-0.0060965725630040225,1.6875,0
3795,cell,,31,109,0.030649540012600947,-0.0060965725630040225,1.703125,0
3796,cell,,31,110,0.030649540012600947,-0.0060965725630040225,1.71875,0
3797,cell,,31,111,0.030649540012600947,-0.0060965725630040225,1.734375,0
3798,cell,,31,112,0.030649540012600947,-0.0060965725630040225,1.75,1
3799,cell,,31,113,0.030649540012600947,-0.0060965725630040225,1.765625,1
3800,cell,,31,114,0.030649540012600947,-0.0060965725630040225,1.78125,1
3801,cell,,31,115,0.030649540012600947,-0.0060965725630040225,1.796875,0
3802,cell,,31,116,0.030649540012600947,-0.0060965725630040225,1.8125,1
3803,cell,,31,117,0.030649540012600947,-0.0060965725630040225,1.828125,0
3804,cell,,32,0,3.999999999999999,0.0,0.0,1
3805,cell,,32,1,3.999999999999999,0.0,0.015625,1
3806,cell,,32,2,3.999999999999999,0.0,0.03125,0
3807,cell,,32,3,3.999999999999999,0.0,0.046875,0
3808,cell,,32,4,3.999999999999999,0.0,0.0625,0
3809,cell,,32,5,3.999999999999999,0.0,0.078125,0
3810,cell,,32,6,3.999999999999999,0.0,0.09375,0
3811,cell,,32,7,3.999999999999999,0.0,0.109375,1
3812,cell,,32,8,3.999999999999999,0.0,0.125,0
3813,cell,,32,9,3.999999999999999,0.0,0.140625,0
3814,cell,,32,10,3.999999999999999,0.0,0.15625,0
3815,cell,,32,11,3.999999999999999,0.0,0.171875,0
3816,cell,,32,12,3.999999999999999,0.0,0.1875,0
3817,cell,,32,13,3.999999999999999,0.0,0.203125,0
3818,cell,,32,14,3.999999999999999,0.0,0.21875,0
3819,cell,,32,15,3.999999999999999,0.0,0.234375,0
3820,cell,,32,16,3.999999999999999,0.0,0.25,0
3821,cell,,32,17,3.999999999999999,0.0,0.265625,0
3822,cell,,32,18,3.999999999999999,0.0,0.28125,0
3823,cell,,32,19,3.999999999999999,0.0,0.296875,0
3824,cell,,32,20,3.999999999999999,0.0,0.3125,0
3825,cell,,32,21,3.999999999999999,0.0,0.328125,0
3826,cell,,32,22,3.999999999999999,0.0,0.34375,0
3827,cell,,32,23,3.999999999999999,0.0,0.359375,0
3828,cell,,32,24,3.999999999999999,0.0,0.375,0
3829,cell,,32,25,3.999999999999999,0.0,0.390625,0
3830,cell,,32,26,3.999999999999999,0.0,0.40625,0
3831,cell,,32,27,3.999999999999999,0.0,0.421875,0
3832,cell,,32,28,3.999999999999999,0.0,0.4375,0
3833,cell,,32,29,3.999999999999999,0.0,0.453125,0
3834,cell,,32,30,3.999999999999999,0.0,0.46875,0
3835,cell,,32,31,3.999999999999999,0.0,0.484375,0
3836,cell,,32,32,3.999999999999999,0.0,0.5,0
3837,cell,,32,33,3.999999999999999,0.0,0.515625,0
3838,cell,,32,34,3.999999999999999,0.0,0.53125,1
3839,cell,,32,35,3.999999999999999,0.0,0.546875,1
3840,cell,,32,36,3.999999999999999,0.0,0.5625,1
3841,cell,,32,37,3.999999999999999,0.0,0.578125,1
3842,cell,,32,38,3.999999999999999,0.0,0.59375,0
3843,cell,,32,39,3.999999999999999,0.0,0.609375,1
3844,cell,,32,40,3.999999999999999,0.0,0.625,0
3845,cell,,32,41,3.999999999999999,0.0,0.640625,0
3846,cell,,32,42,3.999999999999999,0.0,0.65625,0
3847,cell,,32,43,3.999999999999999,0.0,0.671875,0
3848,cell,,32,44,3.999999999999999,0.0,0.6875,0
3849,cell,,32,45,3.999999999999999,0.0,0.703125,0
3850,cell,,32,46,3.999999999999999,0.0,0.71875,0
3851,cell,,32,47,3.999999999999999,0.0,0.734375,0
3852,cell,,32,48,3.999999999999999,0.0,0.75,0
3853,cell,,32,49,3.999999999999999,0.0,0.765625,0
3854,cell,,32,50,3.999999999999999,0.0,0.78125,0
3855,cell,,32,51,3.999999999999999,0.0,0.796875,0
3856,cell,,32,52,3.999999999999999,0.0,0.8125,0
3857,cell,,32,53,3.999999999999999,0.0,0.828125,0
3858,cell,,32,54,3.999999999999999,0.0,0.84375,0
3859,cell,,32,55,3.999999999999999,0.0,0.859375,0
3860,cell,,32,56,3.999999999999999,0.0,0.875,0
3861,cell,,32,57,3.999999999999999,0.0,0.890625,0
3862,cell,,32,58,3.999999999999999,0.0,0.90625,0
3863,cell,,32,59,3.999999999999999,0.0,0.921875,0
3864,cell,,32,60,3.999999999999999,0.0,0.9375,0
3865,cell,,32,61,3.999999999999999,0.0,0.953125,0
3866,cell,,32,62,3.999999999999999,0.0,0.96875,0
3867,cell,,32,63,3.999999999999999,0.0,0.984375,0
